"ISO3","year","loss","loss_rate","lead_LR","lead_3","lead_2","lead_1","rta","lag_1","lag_2","lag_3","lag_LR","enviro_lead_LR","enviro_lead_3","enviro_lead_2","enviro_lead_1","enviro_rta","enviro_lag_1","enviro_lag_2","enviro_lag_3","enviro_lag_LR"
"AFG",2001,92,0.000212906286520949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",2002,190,0.000439697765641091,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",2003,253,0.000585492287932611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",2004,207,0.000479039144672136,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",2005,246,0.000569292896566886,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AFG",2006,159,0.000367957603878597,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AFG",2007,259,0.000599377480531803,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2008,112,0.00025919026185159,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2009,74,0.000171250708723372,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2010,94,0.000217534684054013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2011,116,0.000268447056917719,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2012,41,9.48821494278144e-05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2013,2,4.62839753306412e-06,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"AFG",2014,4,9.25679506612823e-06,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"AFG",2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2018,28,6.47975654628976e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AFG",2019,19,4.39697765641091e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2001,119564,0.00124643413545713,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AGO",2002,72802,0.000758948328339215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AGO",2003,68662,0.00071578954040311,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AGO",2004,97998,0.00102161229472523,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2005,133592,0.0013926736226957,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2006,107427,0.00111990799797391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2007,217437,0.00226674332668188,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2008,157662,0.00164359923274934,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2009,271114,0.00282631681944669,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2010,197659,0.00206056107842094,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2011,287249,0.00299452141928946,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2012,252333,0.00263052812470563,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2013,262775,0.00273938417872225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2014,295202,0.0030774300764044,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2015,225772,0.0023536342680943,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2016,329692,0.00343698239425857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"AGO",2017,433935,0.0045236977398681,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"AGO",2018,365605,0.00381136924236228,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"AGO",2019,268187,0.0027958033478793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ALB",2001,3816,0.00454874885566067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",2002,909,0.00108354630759841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",2003,636,0.000758124809276778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",2004,3328,0.00396704302715899,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",2005,719,0.000857062480927678,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",2006,987,0.00117652387854745,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",2007,5348,0.00637492371071102,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",2008,5609,0.00668604096734818,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"ALB",2009,1379,0.00164379577357339,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"ALB",2010,680,0.000810573695453158,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"ALB",2011,1257,0.00149836931644797,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"ALB",2012,5699,0.00679332277998169,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ALB",2013,2842,0.00338772123893805,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ALB",2014,1182,0.00140896780592005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ALB",2015,334,0.000398134726884345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ALB",2016,1108,0.0013207583155325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ALB",2017,2111,0.00251635451632591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ALB",2018,2345,0.00279528722917302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ALB",2019,1247,0.00148644911504425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2001,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ARE",2002,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2004,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2005,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ARE",2006,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ARE",2007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2008,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2009,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2010,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2014,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ARE",2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ARE",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARE",2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2001,160343,0.00369619675293554,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2002,110522,0.00254773240819956,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2003,268465,0.00618860481141577,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2004,458170,0.0105616488795425,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2005,383842,0.00884825376873504,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2006,328051,0.00756217010407225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2007,440263,0.0101488600751992,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2008,608414,0.0140250453792216,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2009,316430,0.00729428499236881,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2010,420835,0.00970100946422125,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2011,511199,0.0117840634384033,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ARG",2012,487422,0.0112359604953715,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ARG",2013,387826,0.00894009218926912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2014,249773,0.00575772033435179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2015,186232,0.00429298512372034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2016,239283,0.00551590682245358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2017,243577,0.0056148913048264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2018,178928,0.00412461468607454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ARG",2019,150799,0.0034761902555517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AUS",2001,361868,0.00549024134437511,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"AUS",2002,386964,0.00587099647270488,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"AUS",2003,561317,0.00851627057573647,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"AUS",2004,155213,0.00235488307831722,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"AUS",2005,288961,0.00438410036010915,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"AUS",2006,249473,0.0037849906012836,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"AUS",2007,431483,0.00654643628614579,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"AUS",2008,263268,0.00399428758069502,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"AUS",2009,238484,0.0036182660991631,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"AUS",2010,389181,0.00590463267447039,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"AUS",2011,135332,0.00205324964245795,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"AUS",2012,156038,0.00236739993283077,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
"AUS",2013,282234,0.0042820386870029,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0
"AUS",2014,338596,0.00513715984347893,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0
"AUS",2015,311412,0.00472472569427123,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0
"AUS",2016,498668,0.00756576340189475,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
"AUS",2017,294519,0.00446842602966831,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
"AUS",2018,334542,0.00507565277899659,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"AUS",2019,1823093,0.0276598664796027,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"AUT",2001,6947,0.00153841724834355,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"AUT",2002,10929,0.00242023349750204,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"AUT",2003,14518,0.00321501966481239,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"AUT",2004,14636,0.00324115083442582,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"AUT",2005,21707,0.00480702795592247,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"AUT",2006,12614,0.0027933777415583,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"AUT",2007,31751,0.00703127768132374,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"AUT",2008,26947,0.00596742904723098,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"AUT",2009,15922,0.00352593629309428,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"AUT",2010,16751,0.00370951883215817,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"AUT",2011,18117,0.00401202033802218,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"AUT",2012,11194,0.0024789179038373,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"AUT",2013,7712,0.00170782694965099,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"AUT",2014,9949,0.00220321191935655,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"AUT",2015,7974,0.00176584700421642,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"AUT",2016,17293,0.00382954505190802,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"AUT",2017,18523,0.0041019292775396,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"AUT",2018,26429,0.0058527176416398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"AUT",2019,33799,0.00748480848952982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"AZE",2001,575,0.000386175585643671,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2002,1193,0.000801230388996346,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2003,1062,0.000713249516441006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2004,615,0.000413039974210187,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2005,261,0.000175290135396518,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2006,550,0.000369385342789598,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2007,527,0.000353938319363851,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2008,494,0.000331775198796475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2009,394,0.000264614227380185,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2010,582,0.000390876853642811,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2011,159,0.000106785944551902,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2012,623,0.00041841285192349,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2013,164,0.000110143993122717,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2014,352,0.000236406619385343,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"AZE",2015,28,1.88050719965614e-05,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"AZE",2016,26,1.74618525682355e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2017,81,5.44003868471954e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2018,75,5.03707285622179e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"AZE",2019,14,9.40253599828068e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BDI",2001,1716,0.00075306260820338,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"BDI",2002,1446,0.000634573736283267,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"BDI",2003,1726,0.000757451084941162,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"BDI",2004,878,0.000385308257577254,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2005,1566,0.000687235457136651,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2006,558,0.000244877001968232,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2007,2841,0.00124676624120385,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2008,3333,0.00146267929670272,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2009,1481,0.000649933404865504,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"BDI",2010,2500,0.00109711918444548,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BDI",2011,1243,0.000545487658506294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2012,1320,0.000579278929387215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2013,2721,0.00119410452035046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2014,3637,0.00159608898953129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2015,2721,0.00119410452035046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2016,3192,0.00140080177469999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2017,4230,0.00185632566008176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2018,6309,0.00276868997386662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BDI",2019,4720,0.00207136102023307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEL",2001,988,0.0010157221033672,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"BEL",2002,2358,0.00242416267180148,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"BEL",2003,1902,0.00195536785486277,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"BEL",2004,4823,0.0049583276361741,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"BEL",2005,3050,0.00313557936768215,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"BEL",2006,6947,0.00714192454665177,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"BEL",2007,6010,0.00617863344254745,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"BEL",2008,7247,0.0074503421893746,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"BEL",2009,5208,0.0053541302776684,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"BEL",2010,10950,0.0112572439593835,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"BEL",2011,5036,0.00517730416250731,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"BEL",2012,5658,0.00581675674175266,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"BEL",2013,3344,0.00343782865755053,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"BEL",2014,4278,0.00439803558522762,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"BEL",2015,3454,0.0035509151265489,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"BEL",2016,4579,0.00470748128675953,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"BEL",2017,4223,0.00434149235072843,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"BEL",2018,4725,0.00485757787288464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEL",2019,5681,0.00584040209436141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2001,17791,0.00200252017462255,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2002,20419,0.00229832271629576,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"BEN",2003,30092,0.00338709668342093,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BEN",2004,3985,0.000448543808435212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2005,35046,0.00394470923724478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2006,12139,0.00136634210554455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2007,56662,0.00637776393313827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2008,5881,0.000661953861331866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2009,77488,0.00872189777365815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2010,2732,0.000307508578329988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2011,7844,0.000882905303228559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2012,61098,0.00687707141976778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2013,36789,0.0041408979092906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2014,42560,0.00479047038569702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2015,21937,0.00246918582826681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2016,26183,0.00294710728638875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2017,43952,0.00494715118402621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2018,45889,0.00516517611675871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BEN",2019,25077,0.0028226180888657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2001,15539,0.00483494326977079,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2002,12037,0.00374529970643098,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"BFA",2003,929,0.000289057358750053,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BFA",2004,16523,0.00514111381983543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2005,25081,0.00780392638838543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2006,11271,0.00350695962375871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2007,13922,0.00433181544512188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2008,29750,0.00925668075652752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2009,8759,0.0027253535040815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2010,42405,0.0131942705035479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2011,9243,0.00287594958764988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2012,4440,0.0013815012624868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2013,5232,0.00162793121741687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2014,6040,0.00187933955527483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2015,2508,0.000780361523945244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2016,2280,0.000709419567222949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2017,5036,0.00156694602655034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2018,3680,0.00114502807341248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BFA",2019,3414,0.00106226245723647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"BGD",2001,4609,0.00173226848996476,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2002,4026,0.0015131509960074,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2003,2177,0.000818214038327897,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2004,4332,0.00162815949197816,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"BGD",2005,3319,0.00124742875204882,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BGD",2006,6944,0.0026098660000684,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2007,4060,0.00152592971778193,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2008,4546,0.00170859027020607,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"BGD",2009,5699,0.00214193927626582,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BGD",2010,4740,0.0017815041532725,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2011,4261,0.00160147451415488,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2012,5588,0.00210022050811956,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2013,6806,0.00255799942345414,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"BGD",2014,13691,0.00514569058279616,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BGD",2015,14349,0.00539299643360909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2016,24320,0.0091405445163686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2017,32070,0.0120533413914449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2018,22167,0.00833135075223449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGD",2019,24846,0.00933823885911572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BGR",2001,8269,0.00185353051724014,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
"BGR",2002,4675,0.00104792056694856,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
"BGR",2003,5237,0.00117389518911436,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
